,ID,scientific name,date,coordinates
314,1584377892,Natator depressus,1999-01-01T00:00:00Z,"139.2872,-16.748"
315,1584377891,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4708,-20.7423"
316,1584377890,Natator depressus,2000-01-01T00:00:00Z,"149.849,-22.1493"
317,1584377889,Lepidochelys olivacea,1973-01-01T00:00:00Z,"149.05,-20.45"
318,1584377888,Eretmochelys imbricata,1971-01-01T00:00:00Z,"139.5959,-17.134"
319,1584377887,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4652,-16.6695"
320,1584377886,Chelonia mydas,1999-01-01T00:00:00Z,"139.4652,-16.6695"
321,1584377885,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.49,-21.8309"
322,1584377884,Eretmochelys imbricata,1979-01-01T00:00:00Z,"149.0254,-20.2566"
323,1584377883,Lepidochelys olivacea,1971-01-01T00:00:00Z,"139.5959,-17.134"
324,1584377882,Natator depressus,1999-01-01T00:00:00Z,"139.4362,-16.6981"
325,1584377881,Natator depressus,2000-01-01T00:00:00Z,"149.4657,-20.7312"
326,1584377880,Natator depressus,1973-01-01T00:00:00Z,"149.05,-20.45"
327,1584377879,Eretmochelys imbricata,1999-01-01T00:00:00Z,"142.0621,-10.3518"
328,1584377878,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.2741,-16.2724"
329,1584377877,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1622,-16.7453"
330,1584377876,Natator depressus,1999-01-01T00:00:00Z,"139.469,-16.5891"
331,1584377875,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4655,-20.7356"
332,1584377874,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0621,-10.3518"
333,1584377873,Natator depressus,2001-01-01T00:00:00Z,"150.2545,-22.2032"
334,1584377872,Natator depressus,1998-01-01T00:00:00Z,"149.8667,-22.0"
335,1584377871,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4708,-20.7423"
336,1584377870,Natator depressus,1999-01-01T00:00:00Z,"139.2741,-16.2724"
337,1584377869,Eretmochelys imbricata,2005-01-01T00:00:00Z,"139.6181,-17.0987"
338,1584377868,Lepidochelys olivacea,1992-01-01T00:00:00Z,"139.2734,-16.2756"
339,1584377867,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5958,-17.1347"
340,1584377866,Lepidochelys olivacea,1970-01-01T00:00:00Z,"149.49,-21.8333"
341,1584377865,Natator depressus,1999-01-01T00:00:00Z,"139.4652,-16.6695"
342,1584377864,Natator depressus,1999-01-01T00:00:00Z,"139.1622,-16.7453"
343,1584377863,Natator depressus,2005-01-01T00:00:00Z,"139.6181,-17.0987"
344,1584377862,Chelonia mydas,1992-01-01T00:00:00Z,"139.2734,-16.2756"
345,1584377861,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.6257,-17.0636"
346,1584377860,Natator depressus,1992-01-01T00:00:00Z,"139.2734,-16.2756"
347,1584377859,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4725,-16.607"
348,1584377858,Natator depressus,1999-01-01T00:00:00Z,"139.3234,-16.7376"
349,1584377857,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.49,-21.8309"
350,1584377856,Natator depressus,1999-01-01T00:00:00Z,"139.4784,-16.6909"
351,1584377855,Natator depressus,1999-01-01T00:00:00Z,"139.8083,-16.4917"
352,1584377854,Chelonia mydas,2000-01-01T00:00:00Z,"139.5958,-17.1347"
353,1584377853,Eretmochelys imbricata,2000-01-01T00:00:00Z,"139.5958,-17.1347"
354,1584377852,Chelonia mydas,1999-01-01T00:00:00Z,"139.8083,-16.4917"
355,1584377851,Natator depressus,1999-01-01T00:00:00Z,"142.0621,-10.3518"
356,1584377850,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4633,-16.6306"
357,1584377849,Natator depressus,2001-01-01T00:00:00Z,"149.49,-21.8309"
358,1584377848,Natator depressus,1999-01-01T00:00:00Z,"139.4725,-16.607"
359,1584377847,Natator depressus,1999-01-01T00:00:00Z,"139.6257,-17.0636"
360,1584377846,Lepidochelys olivacea,2005-01-01T00:00:00Z,"139.6181,-17.0987"
361,1584377845,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.6136,-17.1415"
362,1584377844,Natator depressus,1999-01-01T00:00:00Z,"139.4729,-16.6121"
363,1584377843,Natator depressus,2000-01-01T00:00:00Z,"149.4708,-20.7423"
364,1584377842,Natator depressus,1999-01-01T00:00:00Z,"139.2873,-16.7364"
365,1584377841,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4731,-16.6076"
366,1584377840,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.8083,-16.4917"
367,1584377839,Natator depressus,1999-01-01T00:00:00Z,"139.6136,-17.1415"
368,1584377838,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.48,-16.6895"
369,1584377837,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4825,-16.6915"
370,1584377836,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.381,-16.6583"
371,1584377835,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.6289,-16.5349"
372,1584377834,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4796,-16.6314"
373,1584377833,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4815,-16.6883"
374,1584377832,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4493,-16.6365"
375,1584377831,Natator depressus,2004-01-01T00:00:00Z,"139.6181,-17.0987"
376,1584377830,Chelonia mydas,1999-01-01T00:00:00Z,"139.6289,-16.5349"
377,1584377829,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.469,-16.5891"
378,1584377828,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.2873,-16.7364"
379,1584377827,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4729,-16.6121"
380,1584377826,Eretmochelys imbricata,2004-01-01T00:00:00Z,"139.6181,-17.0987"
381,1584377825,Chelonia mydas,1999-01-01T00:00:00Z,"139.2741,-16.2724"
382,1584377824,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4519,-16.6689"
383,1584377823,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4784,-16.6909"
384,1584377822,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4546,-16.6673"
385,1584377821,Natator depressus,1999-01-01T00:00:00Z,"139.4825,-16.6915"
386,1584377820,Natator depressus,1999-01-01T00:00:00Z,"139.458,-16.6703"
387,1584377819,Natator depressus,1999-01-01T00:00:00Z,"139.4633,-16.6306"
388,1584377818,Natator depressus,1970-01-01T00:00:00Z,"149.49,-21.8333"
389,1584377817,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.3234,-16.7376"
390,1584377816,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4652,-16.7054"
391,1584377815,Natator depressus,1999-01-01T00:00:00Z,"139.4519,-16.6689"
392,1584377814,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4723,-16.6268"
393,1584377813,Natator depressus,1999-01-01T00:00:00Z,"139.3489,-16.6913"
394,1584377812,Natator depressus,1999-01-01T00:00:00Z,"139.5052,-16.5783"
395,1584377811,Natator depressus,1999-01-01T00:00:00Z,"139.7111,-16.5335"
396,1584377810,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1609,-16.7507"
397,1584377809,Natator depressus,1999-01-01T00:00:00Z,"139.4723,-16.6268"
398,1584377808,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5487,-16.3931"
399,1584377807,Natator depressus,1999-01-01T00:00:00Z,"139.4652,-16.7054"
400,1584377806,Natator depressus,1999-01-01T00:00:00Z,"139.4493,-16.6365"
401,1584377805,Natator depressus,1999-01-01T00:00:00Z,"139.48,-16.6895"
402,1584377804,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.458,-16.6703"
403,1584377803,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.311,-16.7323"
404,1584377802,Natator depressus,1999-01-01T00:00:00Z,"139.7712,-16.4422"
405,1584377801,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5787,-16.5294"
406,1584377800,Natator depressus,1999-01-01T00:00:00Z,"139.4796,-16.6314"
407,1584377799,Chelonia mydas,1999-01-01T00:00:00Z,"139.717,-16.452"
408,1584377798,Natator depressus,1999-01-01T00:00:00Z,"139.717,-16.452"
409,1584377797,Natator depressus,1999-01-01T00:00:00Z,"139.381,-16.6583"
410,1584377796,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5052,-16.5783"
411,1584377795,Natator depressus,1999-01-01T00:00:00Z,"139.4731,-16.6076"
412,1584377794,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.8415,-16.7089"
413,1584377793,Natator depressus,1999-01-01T00:00:00Z,"139.311,-16.7323"
414,1584377792,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.3489,-16.6913"
415,1584377791,Natator depressus,1999-01-01T00:00:00Z,"139.5941,-16.5561"
416,1584377790,Lepidochelys olivacea,2004-01-01T00:00:00Z,"139.6181,-17.0987"
417,1584377789,Chelonia mydas,1999-01-01T00:00:00Z,"139.8247,-16.705"
418,1584377788,Natator depressus,1999-01-01T00:00:00Z,"139.252,-16.2331"
419,1584377787,Lepidochelys olivacea,1992-01-01T00:00:00Z,"139.252,-16.2331"
420,1584377786,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0595,-20.9248"
421,1584377785,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4472,-16.67"
422,1584377784,Natator depressus,1999-01-01T00:00:00Z,"139.6289,-16.5349"
423,1584377783,Lepidochelys olivacea,1992-01-01T00:00:00Z,"139.85,-16.6667"
424,1584377782,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.6874,-16.5369"
425,1584377781,Chelonia mydas,1992-01-01T00:00:00Z,"139.85,-16.6667"
426,1584377780,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.252,-16.2331"
427,1584377779,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.7111,-16.5335"
428,1584377778,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5941,-16.5561"
429,1584377777,Natator depressus,1999-01-01T00:00:00Z,"139.4546,-16.6673"
430,1584377776,Natator depressus,1999-01-01T00:00:00Z,"139.8415,-16.7089"
431,1584377775,Chelonia mydas,1999-01-01T00:00:00Z,"139.5487,-16.3931"
432,1584377774,Lepidochelys olivacea,1969-01-01T00:00:00Z,"150.77,-22.94"
433,1584377773,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.3864,-16.7215"
434,1584377772,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.7167,-21.5117"
435,1584377771,Natator depressus,2001-01-01T00:00:00Z,"149.7167,-21.5117"
436,1584377770,Natator depressus,1999-01-01T00:00:00Z,"139.6874,-16.5369"
437,1584377769,Natator depressus,1999-01-01T00:00:00Z,"139.4472,-16.67"
438,1584377768,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5139,-16.5481"
439,1584377767,Natator depressus,1969-01-01T00:00:00Z,"150.77,-22.94"
440,1584377766,Natator depressus,1999-01-01T00:00:00Z,"139.4815,-16.6883"
441,1584377765,Natator depressus,1999-01-01T00:00:00Z,"139.8247,-16.705"
442,1584377764,Natator depressus,1999-01-01T00:00:00Z,"139.5139,-16.5481"
443,1584377763,Natator depressus,1992-01-01T00:00:00Z,"139.252,-16.2331"
444,1584377762,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.77100000000002,-21.6024"
445,1584377761,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5064,-16.9867"
446,1584377760,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.5555,-17.0356"
447,1584377759,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.8247,-16.705"
448,1584377758,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.7712,-16.4422"
449,1584377757,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.717,-16.452"
450,1584377756,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3199,-21.3329"
451,1584377755,Natator depressus,1999-01-01T00:00:00Z,"139.1609,-16.7507"
452,1584377754,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4971,-16.9771"
453,1584377753,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.4812,-15.5008"
454,1584377752,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.317,-21.3295"
455,1584377751,Natator depressus,1999-01-01T00:00:00Z,"139.3864,-16.7215"
456,1584377750,Natator depressus,1999-01-01T00:00:00Z,"139.85,-16.6833"
457,1584377749,Natator depressus,1999-01-01T00:00:00Z,"139.4916,-16.9817"
458,1584377748,Natator depressus,2001-01-01T00:00:00Z,"150.3067,-21.4713"
459,1584377747,Natator depressus,1999-01-01T00:00:00Z,"139.5787,-16.5294"
460,1584377746,Natator depressus,1999-01-01T00:00:00Z,"139.8406,-16.7109"
461,1584377745,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.85,-16.6833"
462,1584377744,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1421,-16.7622"
463,1584377743,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.435,-15.6594"
464,1584377742,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.4916,-16.9817"
465,1584377741,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.4193,-15.7836"
466,1584377740,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.8406,-16.7109"
467,1584377739,Natator depressus,1992-01-01T00:00:00Z,"139.85,-16.6667"
468,1584377738,Natator depressus,2001-01-01T00:00:00Z,"150.3082,-21.4692"
469,1584377737,Natator depressus,1999-01-01T00:00:00Z,"139.5555,-17.0356"
470,1584377736,Natator depressus,1999-01-01T00:00:00Z,"141.4193,-15.7836"
471,1584377735,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.4028,-16.0003"
472,1584377734,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.3207,-21.3256"
473,1584377733,Natator depressus,1999-01-01T00:00:00Z,"138.115,-16.6517"
474,1584377732,Natator depressus,1999-01-01T00:00:00Z,"139.5064,-16.9867"
475,1584377731,Natator depressus,2000-01-01T00:00:00Z,"149.317,-21.3295"
476,1584377730,Natator depressus,1969-01-01T00:00:00Z,"150.77,-22.94"
477,1584377729,Natator depressus,2000-01-01T00:00:00Z,"149.0595,-20.9248"
478,1584377728,Natator depressus,2000-01-01T00:00:00Z,"149.3199,-21.3329"
479,1584377727,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1708,-17.2027"
480,1584377726,Natator depressus,1999-01-01T00:00:00Z,"139.4971,-16.9771"
481,1584377725,Natator depressus,2000-01-01T00:00:00Z,"149.77100000000002,-21.6024"
482,1584377724,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.7969,-11.155"
483,1584377723,Natator depressus,1999-01-01T00:00:00Z,"139.5487,-16.3931"
484,1584377722,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.4283,-16.7767"
485,1584377721,Natator depressus,1999-01-01T00:00:00Z,"139.1421,-16.7622"
486,1584377720,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.002,-16.8932"
487,1584377719,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.0365,-16.9303"
488,1584377718,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3082,-21.4692"
489,1584377717,Lepidochelys olivacea,1969-01-01T00:00:00Z,"150.77,-22.94"
490,1584377716,Natator depressus,1999-01-01T00:00:00Z,"143.532,-12.870999999999999"
491,1584377715,Lepidochelys olivacea,1999-01-01T00:00:00Z,"140.455,-17.6525"
492,1584377714,Natator depressus,2001-01-01T00:00:00Z,"150.3077,-21.474"
493,1584377713,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.0233,-16.5717"
494,1584377712,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1775,-17.2168"
495,1584377711,Natator depressus,2001-01-01T00:00:00Z,"149.317,-21.3295"
496,1584377710,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3207,-21.3256"
497,1584377709,Natator depressus,1999-01-01T00:00:00Z,"138.0783,-16.62"
498,1584377708,Natator depressus,1999-01-01T00:00:00Z,"141.4812,-15.5008"
499,1584377707,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.317,-21.3295"
500,1584377706,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.6317,-16.7717"
501,1584377705,Natator depressus,1999-01-01T00:00:00Z,"140.2958,-17.6897"
502,1584377704,Natator depressus,1999-01-01T00:00:00Z,"138.976,-16.89"
503,1584377703,Natator depressus,2001-01-01T00:00:00Z,"149.3207,-21.3256"
504,1584377702,Natator depressus,2000-01-01T00:00:00Z,"149.3207,-21.3256"
505,1584377701,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3067,-21.4713"
506,1584377700,Chelonia mydas,1999-01-01T00:00:00Z,"139.85,-16.6833"
507,1584377699,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.2108,-9.9486"
508,1584377698,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.5656,-14.7373"
509,1584377697,Lepidochelys olivacea,1999-01-01T00:00:00Z,"140.2958,-17.6897"
510,1584377696,Natator depressus,1999-01-01T00:00:00Z,"141.435,-15.6594"
511,1584377695,Natator depressus,1999-01-01T00:00:00Z,"141.5656,-14.7373"
512,1584377694,Natator depressus,1999-01-01T00:00:00Z,"142.7969,-11.155"
513,1584377693,Lepidochelys olivacea,1999-01-01T00:00:00Z,"139.1472,-17.1087"
514,1584377692,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.3077,-21.474"
515,1584377691,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.7322,-20.6491"
516,1584377690,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.0517,-16.5967"
517,1584377689,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.532,-12.870999999999999"
518,1584377688,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1017,-10.0598"
519,1584377687,Natator depressus,1999-01-01T00:00:00Z,"138.0233,-16.5717"
520,1584377686,Natator depressus,1999-01-01T00:00:00Z,"141.4028,-16.0003"
521,1584377685,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.0783,-16.62"
522,1584377684,Chelonia mydas,1999-01-01T00:00:00Z,"138.115,-16.6517"
523,1584377683,Lepidochelys olivacea,1999-01-01T00:00:00Z,"140.9518,-17.1101"
524,1584377682,Natator depressus,1999-01-01T00:00:00Z,"139.002,-16.8932"
525,1584377681,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.976,-16.89"
526,1584377680,Natator depressus,1999-01-01T00:00:00Z,"138.0517,-16.5967"
527,1584377679,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.4802,-16.7817"
528,1584377678,Chelonia mydas,1999-01-01T00:00:00Z,"138.0783,-16.62"
529,1584377677,Natator depressus,1999-01-01T00:00:00Z,"138.655,-16.7767"
530,1584377676,Natator depressus,1999-01-01T00:00:00Z,"138.7517,-16.835"
531,1584377675,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1393,-10.1828"
532,1584377674,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0719,-10.124"
533,1584377673,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.085,-10.1112"
534,1584377672,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0829,-10.129"
535,1584377671,Natator depressus,1999-01-01T00:00:00Z,"141.5893,-14.8547"
536,1584377670,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.7517,-16.835"
537,1584377669,Natator depressus,1999-01-01T00:00:00Z,"140.31799999999998,-17.6862"
538,1584377668,Lepidochelys olivacea,1999-01-01T00:00:00Z,"140.31799999999998,-17.6862"
539,1584377667,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.7187,-20.6271"
540,1584377666,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.115,-16.6517"
541,1584377665,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1166,-10.1975"
542,1584377664,Natator depressus,2000-01-01T00:00:00Z,"148.7322,-20.6491"
543,1584377663,Natator depressus,1999-01-01T00:00:00Z,"139.1708,-17.2027"
544,1584377662,Natator depressus,1999-01-01T00:00:00Z,"139.0365,-16.9303"
545,1584377661,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1398,-10.1878"
546,1584377660,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1054,-10.0671"
547,1584377659,Natator depressus,1999-01-01T00:00:00Z,"139.1775,-17.2168"
548,1584377658,Natator depressus,1999-01-01T00:00:00Z,"138.6317,-16.7717"
549,1584377657,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.655,-16.7767"
550,1584377656,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1305,-10.1892"
551,1584377655,Lepidochelys olivacea,1999-01-01T00:00:00Z,"141.5893,-14.8547"
552,1584377654,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1064,-10.0599"
553,1584377653,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1069,-10.0502"
554,1584377652,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1175,-10.2455"
555,1584377651,Natator depressus,1999-01-01T00:00:00Z,"138.4283,-16.7767"
556,1584377650,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1203,-10.0225"
557,1584377649,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1507,-10.2125"
558,1584377648,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1194,-10.2403"
559,1584377647,Lepidochelys olivacea,1999-01-01T00:00:00Z,"138.9083,-16.8783"
560,1584377646,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1111,-10.2403"
561,1584377645,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1115,-10.0777"
562,1584377644,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1075,-10.0534"
563,1584377643,Natator depressus,1999-01-01T00:00:00Z,"138.4802,-16.7817"
564,1584377642,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1145,-10.1952"
565,1584377641,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1054,-10.058"
566,1584377640,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1093,-10.0698"
567,1584377639,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1307,-10.195"
568,1584377638,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1123,-10.1949"
569,1584377637,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1099,-10.1948"
570,1584377636,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1102,-10.0753"
571,1584377635,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0839,-10.1342"
572,1584377634,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1172,-10.2445"
573,1584377633,Natator depressus,1999-01-01T00:00:00Z,"138.9083,-16.8783"
574,1584377632,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0694,-10.2617"
575,1584377631,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.217,-11.9851"
576,1584377630,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1191,-10.3552"
577,1584377629,Natator depressus,2000-01-01T00:00:00Z,"148.7187,-20.6271"
578,1584377628,Natator depressus,1999-01-01T00:00:00Z,"139.1472,-17.1087"
579,1584377627,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0697,-10.2421"
580,1584377626,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1469,-10.187999999999999"
581,1584377625,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1222,-10.0176"
582,1584377624,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1426,-10.1878"
583,1584377623,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0836,-10.131"
584,1584377622,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1172,-10.3528"
585,1584377621,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1752,-10.2267"
586,1584377620,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0899,-10.0879"
587,1584377619,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0538,-10.3516"
588,1584377618,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1199,-10.2412"
589,1584377617,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1086,-10.0689"
590,1584377616,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.0772,-10.2493"
591,1584377615,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.1553,-10.2148"
